0.5324,0.29557,0.61186,0.02927,0.10502,0.15031,0.2033,0.28236,0.36763,0.66312,0.49554,0.042439,0.58831,0.10395,0.56508,0.39227,0.31656,0.40721,0.13314,0.25758,0.28626,0.84796,0.6025,0.015235,0.035971,0.35974,0.24429,0.99681,0.43959,0.52348,0.18622,0.5054,0.042953,0.50256,0.79762,0.7031,0.17022,0.65276,0.33659,0.4878,0.33711,0.17083,0.98146,0.10825,0.36665,0.76401,0.30445,0.24215,0.79987,0.22507
0.96626,0.19468,0.58634,0.91201,0.48035,0.86124,0.21028,0.75734,0.82388,0.29323,0.94514,0.4138,0.91932,0.17545,0.49569,0.049749,0.23616,0.77684,0.93819,0.89437,0.60194,0.42929,0.18368,0.59033,0.56552,0.19591,0.42234,0.92065,0.1503,0.13931,0.45409,0.3009,0.11358,0.70129,0.32582,0.47107,0.023973,0.61851,0.84365,0.74549,0.80614,0.62596,0.46577,0.33629,0.35353,0.94387,0.75253,0.69305,0.21478,0.44984
0.45408,0.44295,0.52072,0.6586,0.10599,0.94956,0.02002,0.61764,0.40452,0.10956,0.49835,0.51272,0.037979,0.74976,0.96928,0.078688,0.69551,0.85234,0.70153,0.90042,0.56298,0.30485,0.82322,0.39099,0.77148,0.9404,0.80771,0.84055,0.073347,0.22035,0.023471,0.01354,0.64761,0.51291,0.34599,0.73183,0.21359,0.11075,0.89173,0.083298,0.86418,0.87552,0.84303,0.048078,0.47544,0.45906,0.85341,0.87055,0.9382,0.32844
0.002847,0.46868,0.29514,0.33644,0.62332,0.77028,0.53118,0.27025,0.80797,0.44916,0.956,0.061018,0.059366,0.31081,0.72727,0.57617,0.77654,0.011398,0.4096,0.74173,0.17933,0.46796,0.67494,0.00056157,0.41364,0.035265,0.16363,0.24292,0.13467,0.75455,0.2567,0.56288,0.015241,0.0069206,0.06783,0.49326,0.18405,0.79084,0.29032,0.012516,0.46975,0.12546,0.22078,0.29159,0.1794,0.64828,0.38057,0.019422,0.024339,0.62637
0.33302,0.31874,0.31329,0.12008,0.18053,0.045778,0.20882,0.21716,0.23934,0.8072,0.2749,0.7893,0.49697,0.15849,0.96088,0.19276,0.48844,0.95182,0.27697,0.82992,0.46462,0.84454,0.30303,0.49026,0.10821,0.12461,0.8543,0.41889,0.48986,0.29644,0.55412,0.4683,0.84557,0.08291,0.2799,0.7802,0.46464,0.22263,0.81774,0.10566,0.91395,0.9846,0.94479,0.13121,0.29865,0.30827,0.51732,0.29966,0.59541,0.55046
0.40666,0.044676,0.09871,0.28997,0.65703,0.30076,0.77016,0.35859,0.51054,0.73943,0.64749,0.70699,0.69501,0.47688,0.50686,0.23068,0.90276,0.39002,0.7807,0.74215,0.036808,0.42518,0.31372,0.39113,0.93172,0.75581,0.05677,0.6351,0.10744,0.26403,0.5323,0.62159,0.30496,0.95022,0.60606,0.54364,0.507,0.52163,0.52636,0.070006,0.44682,0.090871,0.82397,0.18455,0.099864,0.38791,0.95718,0.88412,0.071244,0.77271
0.84369,0.29927,0.37158,0.39806,0.91654,0.67373,0.10116,0.42758,0.96877,0.4383,0.9544,0.95528,0.68355,0.548,0.034842,0.5779,0.27849,0.38792,0.38084,0.70145,0.29532,0.1887,0.39748,0.46627,0.55876,0.77614,0.4493,0.30323,0.66877,0.78266,0.82508,0.98042,0.044443,0.10735,0.81605,0.025196,0.8023,0.3763,0.3246,0.48141,0.33643,0.14528,0.30339,0.79906,0.47538,0.24512,0.37802,0.0018499,0.21869,0.42856
0.31083,0.69803,0.30067,0.74893,0.372,0.63193,0.49046,0.92263,0.98648,0.22208,0.48564,0.36042,0.79546,0.29845,0.64242,0.37637,0.48504,0.7681,0.26563,0.41621,0.88732,0.62536,0.62432,0.53728,0.45208,0.75424,0.65293,0.35508,0.44876,0.063273,0.78735,0.94263,0.22959,0.9465,0.20715,0.10578,0.75658,0.53636,0.82075,0.93937,0.5124,0.030027,0.97041,0.030737,0.046007,0.49325,0.86545,0.36807,0.55785,0.54005
0.42114,0.58775,0.57513,0.9801,0.83918,0.19888,0.11362,0.22437,0.57207,0.53994,0.37254,0.59022,0.42502,0.55207,0.83795,0.28898,0.15407,0.37943,0.91974,0.93803,0.24864,0.045239,0.75283,0.33868,0.58392,0.44684,0.54532,0.46515,0.040756,0.57202,0.55454,0.70179,0.12023,0.64524,0.58493,0.011226,0.68619,0.49349,0.88197,0.69954,0.40277,0.0019323,0.25514,0.92068,0.95996,0.31699,0.31255,0.59571,0.6353,0.94449
0.031664,0.66648,0.33826,0.85449,0.78926,0.082167,0.10245,0.79103,0.26639,0.12988,0.15405,0.77714,0.96819,0.77941,0.75481,0.54145,0.63555,0.81214,0.21679,0.71807,0.54727,0.77209,0.62268,0.60081,0.4175,0.29472,0.54886,0.16175,0.074054,0.24071,0.52205,0.45914,0.71019,0.69292,0.64135,0.73983,0.0034975,0.057915,0.19423,0.99196,0.87309,0.19552,0.29684,0.20519,0.28655,0.79982,0.091736,0.14539,0.55694,0.13454
0.077239,0.20427,0.011825,0.43826,0.49456,0.53178,0.87811,0.47302,0.55066,0.057824,0.19208,0.71671,0.38747,0.36237,0.32914,0.77682,0.3731,0.84367,0.46093,0.090291,0.18863,0.61287,0.40723,0.62288,0.89467,0.0042813,0.97651,0.22104,0.59901,0.61406,0.038597,0.80915,0.6453,0.41616,0.6289,0.66909,0.75002,0.97259,0.024382,0.63473,0.64575,0.90773,0.87091,0.161,0.67198,0.17526,0.80113,0.30585,0.49775,0.12708
0.24085,0.65582,0.42496,0.89452,0.94107,0.68433,0.070254,0.44838,0.732,0.43817,0.96872,0.72081,0.80674,0.4046,0.55375,0.40603,0.35443,0.54986,0.67214,0.31111,0.59615,0.064116,0.78685,0.67387,0.4617,0.55401,0.73305,0.57396,0.20404,0.5151,0.89038,0.31786,0.61368,0.6091,0.38277,0.55573,0.47066,0.59954,0.36073,0.42719,0.86485,0.35394,0.4348,0.75966,0.11681,0.63957,0.93636,0.013124,0.56775,0.27469
0.93789,0.9153,0.73052,0.86668,0.64945,0.33226,0.10743,0.6458,0.31629,0.55128,0.95389,0.070465,0.54103,0.48781,0.61139,0.8212,0.51718,0.55539,0.24857,0.45808,0.061915,0.62061,0.43079,0.42104,0.77105,0.43342,0.53701,0.074555,0.45954,0.70884,0.66436,0.62229,0.66912,0.94688,0.9623,0.74788,0.11067,0.73423,0.87395,0.66217,0.91912,0.96731,0.59685,0.88116,0.088927,0.14661,0.72774,0.57509,0.80635,0.30626
0.34717,0.25237,0.86124,0.17023,0.56739,0.90911,0.6116,0.045063,0.43849,0.050501,0.58045,0.093657,0.97607,0.57611,0.29018,0.00019958,0.42578,0.25537,0.6647,0.81041,0.98794,0.89543,0.76665,0.5308,0.65763,0.041448,0.61473,0.052882,0.029517,0.86652,0.3726,0.80544,0.79236,0.67758,0.8365,0.35215,0.78663,0.11295,0.020422,0.92525,0.78328,0.1959,0.255,0.57073,0.74375,0.80336,0.8558,0.68687,0.72144,0.09646
0.78941,0.724,0.23312,0.83609,0.0076607,0.037269,0.9736,0.81108,0.077679,0.80129,0.081254,0.36855,0.44954,0.84095,0.60873,0.68099,0.31783,0.52653,0.66436,0.000886,0.27304,0.79413,0.11434,0.65432,0.1086,0.14041,0.050993,0.56133,0.3225,0.26248,0.328,0.91296,0.56507,0.17734,0.57555,0.64334,0.86837,0.98373,0.12239,0.41653,0.68678,0.46373,0.6397,0.84665,0.74946,0.65227,0.014445,0.52491,0.65194,0.75478
0.94875,0.11365,0.63779,0.94281,0.68639,0.022149,0.13854,0.90828,0.25753,0.16093,0.7858,0.34127,0.39601,0.9108,0.86558,0.16026,0.69106,0.086028,0.42446,0.30811,0.60099,0.55425,0.44737,0.36154,0.32822,0.7028,0.70945,0.15429,0.015469,0.90672,0.32345,0.88092,0.73655,0.61656,0.76378,0.74772,0.75175,0.79403,0.12314,0.92041,0.85433,0.44134,0.97753,0.88474,0.22384,0.77265,0.44488,0.80364,0.55793,0.58688
0.31257,0.26327,0.78308,0.29972,0.08086,0.30381,0.36477,0.89543,0.43811,0.61074,0.25342,0.36642,0.60973,0.56722,0.54787,0.20011,0.18758,0.89836,0.3049,0.11019,0.45632,0.60322,0.27603,0.78131,0.79984,0.57904,0.32284,0.90807,0.028861,0.5647,0.91216,0.91099,0.39228,0.18368,0.22957,0.83111,0.97905,0.71173,0.53464,0.83177,0.71187,0.1573,0.31865,0.44336,0.87805,0.97545,0.52547,0.96744,0.78187,0.45095
0.44155,0.31738,0.94489,0.074505,0.02578,0.22236,0.83348,0.19441,0.19764,0.8933,0.15872,0.49429,0.341,0.55753,0.015607,0.69193,0.12675,0.82974,0.69816,0.41573,0.15673,0.7372,0.19124,0.71816,0.41142,0.99378,0.97264,0.92565,0.35947,0.73691,0.41834,0.55039,0.06863,0.87452,0.99475,0.30489,0.57615,0.45809,0.2915,0.095066,0.50395,0.51767,0.67289,0.28787,0.99709,0.97267,0.0027015,0.094372,0.63039,0.9573
0.64182,0.6246,0.18321,0.079129,0.38168,0.4355,0.50955,0.86471,0.24857,0.19214,0.92311,0.44962,0.56013,0.51059,0.84975,0.40069,0.079335,0.4393,0.2327,0.46173,0.22304,0.5522,0.5513,0.38447,0.19057,0.13235,0.43778,0.1471,0.83745,0.98288,0.95052,0.39472,0.90752,0.18138,0.23739,0.24051,0.51552,0.52764,0.70057,0.13613,0.43517,0.86237,0.81957,0.55544,0.36271,0.58946,0.69678,0.62021,0.76105,0.20892
0.43067,0.31801,0.20821,0.27409,0.030963,0.45839,0.56883,0.90735,0.77578,0.65461,0.12852,0.64796,0.14852,0.73596,0.28772,0.72291,0.52289,0.37503,0.58499,0.27833,0.75227,0.13964,0.1477,0.87873,0.17961,0.85017,0.21318,0.36236,0.22077,0.10941,0.94034,0.19032,0.18643,0.93759,0.57546,0.11294,0.47806,0.67848,0.15279,0.83421,0.90924,0.11239,0.058456,0.45793,0.57151,0.88749,0.77348,0.68502,0.15055,0.57237
0.9426,0.91613,0.57594,0.25863,0.44817,0.33754,0.49815,0.47065,0.59334,0.0046257,0.93339,0.44763,0.78803,0.26623,0.86947,0.036483,0.74878,0.17344,0.61284,0.76956,0.098923,0.41756,0.9741,0.98196,0.16647,0.20379,0.67818,0.55477,0.42222,0.27038,0.057524,0.91746,0.21194,0.46027,0.31448,0.090279,0.49584,0.5125,0.58068,0.66035,0.54532,0.33394,0.31489,0.48636,0.3459,0.12264,0.90768,0.45685,0.3706,0.55238
0.53108,0.091436,0.078356,0.97023,0.60742,0.5125,0.31552,0.59616,0.60788,0.7115,0.1271,0.57524,0.1517,0.01929,0.0060642,0.5459,0.46257,0.23155,0.10684,0.60382,0.5902,0.93867,0.87174,0.0066416,0.6899,0.3121,0.76607,0.45697,0.46055,0.39267,0.59761,0.87166,0.63951,0.43881,0.89058,0.86221,0.52689,0.2282,0.97134,0.54599,0.30329,0.097837,0.73109,0.48654,0.51583,0.26713,0.3687,0.040087,0.026608,0.1066
0.37019,0.57523,0.3145,0.14341,0.5017,0.23779,0.26715,0.92759,0.59469,0.20882,0.20559,0.38331,0.54111,0.78964,0.83671,0.87123,0.064825,0.70291,0.23414,0.071066,0.36682,0.28276,0.072398,0.17086,0.034468,0.95833,0.64459,0.17443,0.9385,0.6822,0.8499,0.73083,0.56408,0.47467,0.80721,0.45409,0.82353,0.57556,0.3385,0.85186,0.92525,0.44581,0.44146,0.53962,0.30094,0.21343,0.84329,0.55601,0.42387,0.46732
0.028666,0.65567,0.79029,0.88895,0.88611,0.59655,0.24496,0.044505,0.80269,0.92325,0.18975,0.33604,0.41182,0.79156,0.61095,0.043907,0.28213,0.059329,0.94172,0.34946,0.05718,0.91935,0.30357,0.97743,0.64697,0.16378,0.42647,0.072365,0.3311,0.43516,0.26572,0.49166,0.31532,0.81403,0.62639,0.8293,0.13717,0.97528,0.68032,0.45678,0.20979,0.89103,0.11945,0.49343,0.83431,0.20055,0.058794,0.19212,0.62042,0.6653
0.041533,0.5321,0.65282,0.28492,0.91896,0.96575,0.74336,0.29476,0.22855,0.36581,0.76561,0.67195,0.22414,0.33782,0.24385,0.077959,0.18427,0.89227,0.39002,0.87975,0.81022,0.36253,0.032518,0.1964,0.29903,0.99712,0.45523,0.91895,0.35674,0.29122,0.98877,0.42798,0.94561,0.29332,0.86908,0.10061,0.035121,0.51452,0.18205,0.13513,0.98566,0.67041,0.62181,0.61289,0.49097,0.6215,0.79542,0.94682,0.51666,0.07261
0.30619,0.72395,0.99465,0.65637,0.57215,0.52189,0.51289,0.76983,0.019259,0.5515,0.62119,0.23284,0.1806,0.52383,0.058013,0.26305,0.65055,0.74234,0.48895,0.99024,0.10719,0.57223,0.10727,0.24204,0.20779,0.40563,0.52795,0.10969,0.92901,0.40391,0.57847,0.40297,0.61153,0.21911,0.41113,0.87682,0.64858,0.48844,0.56254,0.27741,0.73578,0.052785,0.49009,0.94965,0.51057,0.98737,0.8751,0.83992,0.96858,0.80477
0.035777,0.99419,0.99161,0.75464,0.38883,0.06166,0.53938,0.29898,0.56567,0.37737,0.34404,0.14411,0.81795,0.27008,0.26464,0.22241,0.5392,0.4115,0.27364,0.4505,0.76574,0.35961,0.1814,0.40021,0.66901,0.90972,0.78329,0.39318,0.16047,0.69949,0.17267,0.51407,0.55699,0.60666,0.65272,0.27559,0.86828,0.60643,0.29715,0.43256,0.43099,0.064849,0.8642,0.14783,0.56054,0.53602,0.91486,0.99706,0.58492,0.072459
0.098083,0.7806,0.70678,0.0037524,0.73457,0.62148,0.58624,0.46679,0.53414,0.75939,0.47584,0.29471,0.19056,0.99476,0.62813,0.56612,0.53046,0.86703,0.66704,0.28972,0.61874,0.21838,0.94606,0.75617,0.85155,0.37023,0.50626,0.10132,0.38896,0.55226,0.46221,0.75277,0.83105,0.99689,0.85258,0.12537,0.15395,0.62517,0.4231,0.82528,0.20014,0.10409,0.63248,0.43812,0.75053,0.69011,0.63025,0.72298,0.41865,0.4877
0.78762,0.50291,0.90356,0.88413,0.26265,0.97889,0.3394,0.13557,0.35489,0.97537,0.51509,0.98763,0.89193,0.43255,0.23946,0.6942,0.9619,0.54026,0.42195,0.13637,0.03447,0.90797,0.32022,0.85136,0.93669,0.96919,0.088322,0.45662,0.47512,0.6154,0.6451,0.53221,0.85715,0.13795,0.88818,0.57336,0.87209,0.44786,0.60687,0.94379,0.98714,0.23821,0.92828,0.0092908,0.14117,0.051522,0.32311,0.98399,0.68797,0.046172
0.53534,0.29315,0.7125,0.011491,0.50297,0.76147,0.75332,0.029781,0.90712,0.50809,0.56256,0.83615,0.88157,0.53618,0.37347,0.61734,0.056383,0.65782,0.24763,0.33095,0.8594,0.76648,0.88107,0.50034,0.18335,0.54116,0.89728,0.99373,0.29707,0.79281,0.4473,0.79646,0.055539,0.20625,0.33185,0.4271,0.61603,0.99703,0.038704,0.0079767,0.16622,0.46148,0.4799,0.7226,0.80072,0.90809,0.74681,0.87082,0.46689,0.63279
0.50084,0.09848,0.37616,0.7541,0.12035,0.76748,0.61643,0.30009,0.71549,0.47681,0.25399,0.8621,0.24397,0.83497,0.55779,0.85857,0.39953,0.86141,0.022076,0.29776,0.018821,0.58384,0.4708,0.67784,0.048414,0.6906,0.011257,0.3929,0.86753,0.97575,0.37534,0.99662,0.2456,0.92094,0.24135,0.044961,0.12986,0.98365,0.67773,0.40473,0.27521,0.10189,0.82716,0.42464,0.028985,0.45618,0.58645,0.55669,0.25864,0.94764
